pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_SYNTHESIS_OF_PC	0.12740384615384615	0.5741410394562333	0.19381330272531053	0.516091238803179	1.3473958686755187	22	
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME	0.12609970674486803	0.5741410394562333	0.21654283673534816	0.35819732311254	1.2104080719697987	83	
KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION	0.12798634812286688	0.5742906736586151	0.1608014010700223	-0.5400517044479585	-1.3246618699953723	22	
KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS	0.12796208530805686	0.5742906736586151	0.19189224038483796	0.5420482603790231	1.3448849633953854	18	
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	0.12864077669902912	0.5759911436352674	0.19381330272531053	0.4894726012938151	1.3255306458323843	25	
PID_NETRIN_PATHWAY	0.13006756756756757	0.5791514541105376	0.15851410542482433	-0.4972370826236582	-1.2808651464865477	29	
WP_FOXA2_PATHWAY	0.12962962962962962	0.5791514541105376	0.1882041463084906	0.5525136430538266	1.3511194334587384	17	
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	0.1301775147928994	0.5791514541105376	0.1473312136993771	-0.37849966156079706	-1.212431232390375	116	
WP_PREGNANE_X_RECEPTOR_PATHWAY	0.13053613053613053	0.5793187744458931	0.1882041463084906	0.5673036260876972	1.3595662096266388	16	
WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING	0.13076923076923078	0.5793187744458931	0.15016980212840597	-0.43987022869272985	-1.264743986380277	54	
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING	0.1320754716981132	0.5832369766309641	0.1882041463084906	0.5673821963920835	1.3371988225733433	15	
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	0.13221153846153846	0.5832369766309641	0.19002330527910832	0.506209545322966	1.321597033179622	22	
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	0.13270142180094788	0.5841656273384884	0.1882041463084906	0.534145441805606	1.3252771486587445	18	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	0.13400335008375208	0.5886575735821967	0.1552419662288392	-0.49588780875471616	-1.2911012904254242	30	
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	0.13435374149659865	0.5889594831643349	0.1563124030731863	-0.5152640429809081	-1.302262865595544	26	
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	0.1360544217687075	0.5951669370677141	0.1552419662288392	-0.513918850075286	-1.2988630654505158	26	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.13742690058479531	0.5986659356725146	0.20658792269689108	0.37665430929714294	1.2129730177778164	63	
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	0.13740458015267176	0.5986659356725146	0.19189224038483796	0.44576298428149597	1.2911271931465393	35	
BIOCARTA_CERAMIDE_PATHWAY	0.13942307692307693	0.599366949648712	0.1847064712077387	0.5103836918175145	1.3117938403051137	21	
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	0.1391509433962264	0.599366949648712	0.18302393838448722	0.5628554477663557	1.326530241551767	15	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY	0.13986013986013987	0.599366949648712	0.18138312849840757	0.5620590463625047	1.3469973610415558	16	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.1390532544378698	0.599366949648712	0.20658792269689108	0.3734677182339964	1.2084472371099588	66	
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.13942307692307693	0.599366949648712	0.1847064712077387	0.5103923193033906	1.3118160147652522	21	
REACTOME_SIGNALING_BY_FGFR	0.13988095238095238	0.599366949648712	0.20658792269689108	0.3693399899091409	1.1968144305669897	67	
REACTOME_SIGNALING_BY_INTERLEUKINS	0.13875598086124402	0.599366949648712	0.26635065708852557	0.29727839558740643	1.1461681241969728	287	
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	0.13822525597269625	0.599366949648712	0.15419096658142434	-0.530399107750467	-1.3009855688443916	22	
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.14043583535108958	0.6005139707957634	0.1847064712077387	0.4668694863848445	1.296701442084529	27	
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.14114114114114115	0.6012219959266802	0.20658792269689108	0.36350815040012413	1.1839659619838474	71	
WP_SMALL_CELL_LUNG_CANCER	0.1411764705882353	0.6012219959266802	0.20429475651688608	0.3528300044729258	1.1914780461965553	82	
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.14201183431952663	0.6035502958579881	0.20429475651688608	0.37216768763768143	1.2042406663527754	66	
PID_ATR_PATHWAY	0.1435483870967742	0.6076721883173496	0.14641623786055022	-0.4671498382479113	-1.2739802314828796	36	
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	0.1436950146627566	0.6076721883173496	0.20207170902115992	0.3549987730041664	1.1821720110436784	77	
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	0.14386792452830188	0.6076721883173496	0.1797823162983236	0.5609506465044308	1.322041031243656	15	
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	0.14414414414414414	0.6076721883173496	0.14040623852334236	-0.40732982136785717	-1.2373956925513454	74	
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.14516129032258066	0.6107288894658273	0.1455161460903603	-0.4662185195611378	-1.2714404005784958	36	
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	0.1466346153846154	0.6156887164040779	0.1797823162983236	0.5139395211421476	1.2909547804133812	19	
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873	0.1473429951690821	0.6174232523017048	0.1797823162983236	0.46524345264229605	1.2765905309482368	26	
REACTOME_CO_STIMULATION_BY_CD28	0.14862681744749595	0.6215573505654282	0.14375898903927542	-0.4643484605800842	-1.271797482914998	37	
REACTOME_RECYCLING_PATHWAY_OF_L1	0.15	0.6260479041916167	0.1429011493869481	-0.4640274203434772	-1.2654649792897148	36	
REACTOME_KEAP1_NFE2L2_PATHWAY	0.1510574018126888	0.6267083872824054	0.19991523130966152	0.33803161098604306	1.1727275942487212	102	
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.15085158150851583	0.6267083872824054	0.17821987495197314	0.45463802163999023	1.2743220656878533	28	
REACTOME_SIGNALLING_TO_ERKS	0.1506172839506173	0.6267083872824054	0.1797823162983236	0.44819195037895165	1.2762158001169996	30	
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.15165876777251186	0.6274341410922335	0.17520404755855126	0.5181827573389319	1.2856718664655247	18	
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION	0.1518324607329843	0.6274341410922335	0.1847064712077387	0.4380031855530897	1.2660998942514867	36	
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS	0.1527777777777778	0.6299999999999999	0.1723243449009459	0.5376061476333036	1.3146645747958121	17	
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	0.15347334410339256	0.6299999999999999	0.14122511964253093	-0.4596585344354888	-1.2589523100069144	37	
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING	0.15347334410339256	0.6299999999999999	0.14122511964253093	-0.4592952058081793	-1.2579571943278272	37	
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	0.15365853658536585	0.6299999999999999	0.17669426893849804	0.45642521338021386	1.2937978734925495	29	
WP_ACUTE_MYELOID_LEUKEMIA	0.15428571428571428	0.6301004464285714	0.19189224038483796	0.390980178926055	1.2355003025431595	57	
WP_METABOLIC_REPROGRAMMING_IN_PANCREATIC_CANCER	0.15404699738903394	0.6301004464285714	0.18302393838448722	0.4364411909187371	1.2677989852241154	37	
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION	0.15570934256055363	0.6331758720930232	0.1455161460903603	-0.5722837268475558	-1.314856968412012	15	
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS	0.15625	0.6331758720930232	0.19002330527910832	0.39490412589696344	1.2361417688277818	54	
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	0.15625	0.6331758720930232	0.1737478389995708	0.5009678145332616	1.28759304780219	21	
WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION	0.15625	0.6331758720930232	0.1737478389995708	0.4994114495352382	1.283592861177098	21	
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY	0.15815085158150852	0.6396391308644764	0.1737478389995708	0.4815945890954189	1.2748641998222117	23	
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY	0.1597222222222222	0.6412027850932573	0.16823816568963962	0.5352533591077614	1.308911054788399	17	
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.16032608695652173	0.6412027850932573	0.18302393838448722	0.4073945975534419	1.247848497342648	45	
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.16037735849056603	0.6412027850932573	0.16957064440562838	0.5512993055892886	1.2992948791965027	15	
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.16037735849056603	0.6412027850932573	0.16957064440562838	0.5521413845810855	1.301279479777037	15	
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.16034482758620688	0.6412027850932573	0.1429011493869481	-0.5530532001517154	-1.3009125149176082	18	
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	0.15987460815047022	0.6412027850932573	0.19782202131510335	0.337044040898286	1.1727574693900236	105	
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	0.16105769230769232	0.6426939591896653	0.17093233537005617	0.5060723120445448	1.271193289468899	19	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.16230366492146597	0.6439790575916231	0.1429011493869481	-0.5524027965506942	-1.2832827475447774	16	
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.16230366492146597	0.6439790575916231	0.1429011493869481	-0.5535527380776434	-1.2859541679855024	16	
REACTOME_SIGNAL_AMPLIFICATION	0.1621160409556314	0.6439790575916231	0.14122511964253093	-0.5274548542192067	-1.28168378399409	21	
PID_BETA_CATENIN_NUC_PATHWAY	0.1636904761904762	0.6482514880952381	0.19002330527910832	0.36296318444073744	1.176150941602848	67	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	0.16579406631762653	0.6519705662259915	0.14122511964253093	-0.5504694375883996	-1.278791376001013	16	
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.16579406631762653	0.6519705662259915	0.14122511964253093	-0.5509400208830231	-1.2798845844841051	16	
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	0.16578947368421051	0.6519705662259915	0.17669426893849804	0.4235163394422694	1.242738120459302	39	
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.16587677725118483	0.6519705662259915	0.16693384871319314	0.5111978974641158	1.2683416143390898	18	
WP_HEART_DEVELOPMENT	0.16751269035532995	0.6560385905053239	0.1723243449009459	0.4328149756738626	1.2371660552973434	32	
WP_ROLES_OF_CERAMIDES_IN_DEVELOPMENT_OF_INSULIN_RESISTANCE	0.16753926701570682	0.6560385905053239	0.14040623852334236	-0.5498731343109544	-1.2774061083792194	16	
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	0.17006802721088435	0.6577390796770114	0.1372507796101328	-0.49769138698919957	-1.2578502626599748	26	
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.16876574307304787	0.6577390796770114	0.17093233537005617	0.43976797192827244	1.2633248010455298	33	
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	0.16966966966966968	0.6577390796770114	0.1281429168984153	-0.3732421957557647	-1.1812101112010738	100	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.1696113074204947	0.6577390796770114	0.20429475651688608	0.31850384949641614	1.153134519561716	151	
WP_CALCIUM_MEDIATED_TCELL_APOPTOSIS_INVOLVED_IN_INCLUSION_BODY_MYOSITIS	0.17017543859649123	0.6577390796770114	0.13959967345192228	-0.5472996215987164	-1.2779143758498819	17	
WP_THYROXINE_THYROID_HORMONE_PRODUCTION	0.16896551724137931	0.6577390796770114	0.13880510939113969	-0.5495982738277394	-1.2927857074210676	18	
WP_TYPE_II_DIABETES_MELLITUS	0.16842105263157894	0.6577390796770114	0.14040623852334236	-0.5521144185035375	-1.2891566605850606	17	
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	0.17067307692307693	0.6584453945500993	0.16565669520548273	0.48390181264745746	1.2633566590236853	22	
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	0.1712962962962963	0.6596326989973399	0.1619789488834018	0.5218768386833937	1.27620004950439	17	
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE	0.1721698113207547	0.6596561333403439	0.16318012718068908	0.5435781229403307	1.281097698508222	15	
REACTOME_NEUTROPHIL_DEGRANULATION	0.1722488038277512	0.6596561333403439	0.2377938344236881	0.2843238888404461	1.1115755727821894	313	
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	0.1721698113207547	0.6596561333403439	0.16318012718068908	0.544062120518817	1.2822383775711106	15	
PID_HNF3B_PATHWAY	0.17569786535303777	0.6686614892645044	0.13214726060877433	-0.45660770799188466	-1.2401794970576783	35	
REACTOME_AGGREPHAGY	0.17587939698492464	0.6686614892645044	0.13355495455759195	-0.4756588137883783	-1.2384327612864736	30	
REACTOME_MITOPHAGY	0.1751269035532995	0.6686614892645044	0.16823816568963962	0.4297751773541116	1.2397618469200458	34	
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	0.17557251908396945	0.6686614892645044	0.16823816568963962	0.40497957683346403	1.2176048980438354	41	
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	0.17718446601941748	0.6724005779430162	0.16318012718068908	0.4605662549440419	1.247249966087719	25	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	0.17766497461928935	0.6727272727272726	0.13355495455759195	-0.5046188370227911	-1.2518799882339768	23	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	0.17824074074074073	0.6727272727272726	0.15851410542482433	0.5189832462954733	1.2691240452156658	17	
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	0.17922948073701842	0.6727272727272726	0.13214726060877433	-0.4740062973616414	-1.234130243552942	30	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.1802030456852792	0.6727272727272726	0.16565669520548273	0.4239262823040061	1.2228896837243903	34	
PID_AMB2_NEUTROPHILS_PATHWAY	0.18028846153846154	0.6727272727272726	0.1608014010700223	0.47520038153714433	1.2406392179045738	22	
PID_CXCR3_PATHWAY	0.18016528925619835	0.6727272727272726	0.13077713797197438	-0.4585687607935997	-1.2270539139382985	33	
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.1799660441426146	0.6727272727272726	0.13284630060618333	-0.5302526286222407	-1.276840730888785	20	
REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY	0.18048780487804877	0.6727272727272726	0.1619789488834018	0.4404676009678868	1.2485639021871813	29	
WP_8P231_COPY_NUMBER_VARIATION_SYNDROME	0.17927631578947367	0.6727272727272726	0.13077713797197438	-0.46004869899142525	-1.2377457564073477	34	
WP_PROXIMAL_TUBULE_TRANSPORT	0.17884130982367757	0.6727272727272726	0.16565669520548273	0.43411616949827325	1.2368780792471452	31	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	0.18088737201365188	0.6730168948052421	0.13284630060618333	-0.5146649317401103	-1.262392110393926	22	
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.18271604938271604	0.6774100341476228	0.1619789488834018	0.4359914003243462	1.2414750272480521	30	
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	0.18271604938271604	0.6774100341476228	0.1619789488834018	0.4359914003243462	1.2414750272480521	30	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.18396226415094338	0.6798042946452841	0.15740289930528326	0.5412010493488952	1.2754954430482337	15	
REACTOME_GASTRULATION	0.18401206636500755	0.6798042946452841	0.12267918956880833	-0.3864602932837957	-1.1882171169907847	80	
KEGG_PATHWAYS_IN_CANCER	0.18552036199095023	0.681762876841963	0.22205604614524838	0.291305991907132	1.1173630389241977	263	
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS	0.18529411764705883	0.681762876841963	0.17669426893849804	0.36327182950163983	1.1691067864870892	65	
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	0.18512396694214875	0.681762876841963	0.12878871306171366	-0.46822396243343956	-1.2345970456484032	31	
REACTOME_BACTERIAL_INFECTION_PATHWAYS	0.18597560975609756	0.6822368421052631	0.12267918956880833	-0.4121843204494384	-1.2008389190600726	59	
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.1864406779661017	0.6827451096797174	0.15851410542482433	0.496157891756986	1.2637136945551515	20	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	0.18858131487889274	0.6893767996709173	0.13077713797197438	-0.5521423942720726	-1.268581021276733	15	
REACTOME_NUCLEOTIDE_SALVAGE	0.1896551724137931	0.6920924354576639	0.13010563075112855	-0.5301423533438496	-1.2470207603241323	18	
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	0.19298245614035087	0.6997908324867029	0.13010563075112855	-0.5355163350963884	-1.2504010529425924	17	
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	0.19298245614035087	0.6997908324867029	0.13010563075112855	-0.5355163350963884	-1.2504010529425924	17	
REACTOME_SEMAPHORIN_INTERACTIONS	0.1926040061633282	0.6997908324867029	0.12098514214525231	-0.4142819824050685	-1.1924871723292072	55	
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	0.19310344827586207	0.6997908324867029	0.12878871306171366	-0.5276366002927656	-1.2411266338593474	18	
SIG_CHEMOTAXIS	0.1938610662358643	0.7001096537119037	0.12384217120104962	-0.43951102344161314	-1.2037705748569727	37	
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA	0.1937046004842615	0.7001096537119037	0.1552419662288392	0.4922717705255766	1.2538157473483802	20	
BIOCARTA_CHEMICAL_PATHWAY	0.19675925925925927	0.7016215069058872	0.15016980212840597	0.5101513702482104	1.2475265344367452	17	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY	0.1971153846153846	0.7016215069058872	0.15315880868307333	0.48067908848570956	1.2354467384990067	21	
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	0.1969439728353141	0.7016215069058872	0.12625398784911535	-0.5190638903733177	-1.2498984095266108	20	
PID_HEDGEHOG_2PATHWAY	0.1971153846153846	0.7016215069058872	0.15315880868307333	0.49246777623421034	1.2370203181032688	19	
REACTOME_INFLUENZA_INFECTION	0.19751381215469613	0.7016215069058872	0.1119183163251045	-0.350185144068456	-1.1564579654980442	139	
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	0.19753086419753085	0.7016215069058872	0.1552419662288392	0.42641180121788474	1.214197349172585	30	
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.19506172839506172	0.7016215069058872	0.1563124030731863	0.42831226866198363	1.219608884515235	30	
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	0.19642857142857142	0.7016215069058872	0.1723243449009459	0.3573439172625343	1.1579421902305975	67	
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT	0.19763513513513514	0.7016215069058872	0.12563992130984047	-0.46983034495992504	-1.21026635914923	29	
WP_TARGETED_AGENTS_IN_TRIPLE_NEGATIVE_BREAST_CANCER	0.19633507853403143	0.7016215069058872	0.1608014010700223	0.41079918782372005	1.1874635286166577	36	
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.19829059829059828	0.7027553237722729	0.12625398784911535	-0.49380831217217663	-1.2341375771665561	24	
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.19899244332493704	0.7040112596762843	0.1563124030731863	0.4214445103132716	1.2106868533620365	33	
REACTOME_RND1_GTPASE_CYCLE	0.20032840722495895	0.7040112596762843	0.12267918956880833	-0.43905428099394916	-1.1991815097807612	41	
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE	0.20032840722495895	0.7040112596762843	0.12267918956880833	-0.43798187212578943	-1.1963651511042364	42	
WP_NGLYCAN_BIOSYNTHESIS	0.2	0.7040112596762843	0.16693384871319314	0.3886171196351415	1.186838473420071	48	
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	0.2	0.7040112596762843	0.12563992130984047	-0.4902369458474496	-1.2252119327929636	24	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.20069204152249134	0.7041058033951836	0.12625398784911535	-0.5482434772453353	-1.2596230202339542	15	
REACTOME_RAC1_GTPASE_CYCLE	0.2013793103448276	0.7053335643735921	0.11056471633661853	-0.3445922270536407	-1.1437694829921072	152	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.20179372197309417	0.7055908784143785	0.11573444770168878	-0.38346046947428475	-1.1677320834896594	75	
REACTOME_INTERFERON_SIGNALING	0.20212765957446807	0.7055908784143785	0.10797236031734525	-0.33613696371267743	-1.1429586690977576	194	
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.20268006700167504	0.7063400335008375	0.12325722638133735	-0.4621388816891345	-1.2032320536432817	30	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.20579710144927535	0.7148689195820228	0.16565669520548273	0.3896127504243033	1.1852299027449889	47	
REACTOME_RAS_PROCESSING	0.20581113801452786	0.7148689195820228	0.15016980212840597	0.48760068269298656	1.2419184909294392	20	
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.2062146892655367	0.7150827781993984	0.11056471633661853	-0.3521757821963947	-1.1519796315919109	128	
BIOCARTA_RAS_PATHWAY	0.2091346153846154	0.7229849289157361	0.14826150047510658	0.48849164936429357	1.2270327616319512	19	
REACTOME_APOPTOSIS	0.20938628158844766	0.7229849289157361	0.1847064712077387	0.3115665937404753	1.112242168330038	140	
WP_CARDIAC_PROGENITOR_DIFFERENTIATION	0.20987654320987653	0.7229849289157361	0.15016980212840597	0.4170442767035121	1.1875235483978999	30	
WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER	0.20987654320987653	0.7229849289157361	0.15016980212840597	0.420916653200337	1.1985500473456636	30	
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY	0.21107266435986158	0.7235294117647059	0.12267918956880833	-0.5386190139640448	-1.2375102254453627	15	
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	0.2106537530266344	0.7235294117647059	0.14826150047510658	0.48147862761937754	1.2263256222804209	20	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.2115702479338843	0.7235294117647059	0.11934844059101546	-0.4537894718962776	-1.1965366711216439	31	
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.2111692844677138	0.7235294117647059	0.12325722638133735	-0.5317777213006414	-1.2353687916407243	16	
WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER	0.21176470588235294	0.7235294117647059	0.16440575583821013	0.3253806905295581	1.1144264662951573	93	
WP_SPHINGOLIPID_PATHWAY	0.21359223300970873	0.7273963505265487	0.1473312136993771	0.44123863464213	1.1949092365893217	25	
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS	0.21353383458646616	0.7273963505265487	0.11237851911047504	-0.3886465578339243	-1.166987499068269	70	
BIOCARTA_NFAT_PATHWAY	0.21578947368421053	0.7298128452469288	0.15315880868307333	0.39928298087336395	1.1716293681500112	39	
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	0.2152777777777778	0.7298128452469288	0.1429011493869481	0.49918703279335314	1.2207142926097792	17	
PID_CERAMIDE_PATHWAY	0.21628498727735368	0.7298128452469288	0.15016980212840597	0.3898397937158475	1.172085876508308	41	
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.2170940170940171	0.7298128452469288	0.11988784511542344	-0.4845730996242984	-1.2110567124716691	24	
REACTOME_CARDIOGENESIS	0.2152777777777778	0.7298128452469288	0.1429011493869481	0.49824659516141584	1.2184145420489725	17	
REACTOME_NUCLEOTIDE_CATABOLISM	0.2167235494880546	0.7298128452469288	0.11988784511542344	-0.4977105246840151	-1.2208056171551958	22	
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.21676300578034682	0.7298128452469288	0.1608014010700223	0.3618525047955494	1.1474388878833512	59	
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.21621621621621623	0.7298128452469288	0.11934844059101546	-0.45820047468514624	-1.180308224461197	29	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.21921921921921922	0.7322076256192499	0.16318012718068908	0.3462359699753155	1.1277095240203312	71	
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.2199074074074074	0.7322076256192499	0.14122511964253093	0.49612348128951855	1.213222669508213	17	
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.2182890855457227	0.7322076256192499	0.1619789488834018	0.33115254024063356	1.1127034601241692	81	
REACTOME_SIGNALING_BY_FGFR4	0.21975308641975308	0.7322076256192499	0.14641623786055022	0.4117873526881293	1.1725545836880842	30	
WP_ACUTE_VIRAL_MYOCARDITIS	0.21965317919075145	0.7322076256192499	0.1596467019199062	0.3595980474780024	1.140289975099983	59	
